year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2007,4,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",180,27,15.54,0,5.73,0.87,4.86,1,0,981,568,0,141,34,238
2007,4,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",90,9,3.48,0,4.02,0,1.5,1,3,252,124,0,102,0,26
2007,4,AS,Alaska Airlines Inc.,DLG,"Dillingham, AK: Dillingham Airport",13,1,0,0,0,0,1,0,0,163,0,0,0,0,163
2007,4,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",60,23,4.02,0,18.31,0,0.67,0,0,2067,208,0,1843,0,16
2007,4,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",360,70,25.15,1.67,11.99,0.21,30.99,13,1,2986,1216,40,352,5,1373
2007,4,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",180,32,16.03,0,4.18,2.43,9.36,0,0,1534,739,0,123,90,582
2007,4,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",305,42,8.72,1,9.51,0,22.76,3,0,1879,539,69,248,0,1023
2007,4,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",180,38,13.72,2.97,9.96,0,11.34,0,2,1513,440,134,254,0,685
2007,4,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",330,54,25.39,0,9.34,0,19.27,0,0,3075,1492,0,289,0,1294
2007,4,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",615,85,38.64,0,15.98,2.91,27.47,3,0,4516,2587,0,470,106,1353
2007,4,AS,Alaska Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",146,22,18.74,0,1.43,0,1.83,3,1,1264,1113,0,27,0,124
2007,4,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",60,10,8.07,0,1.93,0,0,0,0,554,480,0,74,0,0
2007,4,AS,Alaska Airlines Inc.,MIA,"Miami, FL: Miami International",30,4,1.32,0,2.68,0,0,0,0,88,30,0,58,0,0
2007,4,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",426,65,28.02,0,7.03,0,29.95,8,1,3159,1584,0,206,0,1369
2007,4,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",90,13,2.53,1.24,0.57,0,8.67,8,3,723,150,31,14,0,528
2007,4,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",119,18,13.18,0,1.58,0,3.24,1,0,630,508,0,60,0,62
2007,4,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",120,32,9.12,0,20.63,0,2.25,3,0,2287,628,0,1550,0,109
2007,4,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",90,15,6.11,1.53,1.66,0,5.7,4,8,784,218,63,64,0,439
2007,4,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",949,203,68.51,0.18,67.18,3.2,63.92,9,0,10844,4429,7,1896,95,4417
2007,4,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",328,52,29.79,0,6.92,0,15.29,3,0,3231,2032,0,214,0,985
2007,4,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",60,9,2.72,0,1.27,0,5.01,0,1,283,115,0,40,0,128
2007,4,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",206,35,11.35,0,5.64,0,18.01,1,3,1910,565,0,214,0,1131
2007,4,AS,Alaska Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",90,12,9.22,0,1.78,0,1,0,0,576,512,0,42,0,22
2007,4,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",407,77,31.79,0,14.98,0,30.24,4,0,3950,1720,0,434,0,1796
2007,4,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",60,13,2.94,3.83,0.61,0,5.63,1,0,558,88,246,19,0,205
2007,4,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",3897,822,210.8,9.85,282.55,9.31,309.48,62,9,44439,14601,493,8403,236,20706
2007,4,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",519,100,33.66,0,35.51,1.66,29.16,9,1,4979,1726,0,1456,46,1751
2007,4,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",92,19,8.68,0,1.71,0,8.61,0,0,938,414,0,53,0,471
2007,4,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",288,32,23.2,0,2.57,0,6.23,5,0,1777,1255,0,87,0,435
2007,4,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",181,26,11.64,0,0.76,0,13.6,1,0,975,382,0,29,0,564
2007,4,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",493,53,21.76,0,10.15,0,21.09,4,1,2517,1463,0,320,0,734
2007,4,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",30,2,0.83,0,0.17,0,1,0,0,168,52,0,11,0,105
2007,4,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",60,12,2.87,0.84,2.41,0,5.87,0,0,529,190,55,65,0,219
2007,4,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",60,4,0,0,0.17,0,3.83,0,0,227,0,0,8,0,219
2007,7,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9,1,1,0,0,0,0,1,0,111,111,0,0,0,0
2007,7,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",62,12,2.21,0,5.63,0,4.15,3,0,436,84,0,172,0,180
2007,7,AS,Alaska Airlines Inc.,AKN,"King Salmon, AK: King Salmon Airport",39,13,2.07,0,4.01,0,6.92,0,0,652,142,0,90,0,420
2007,7,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1672,472,140.09,1.93,54.59,45.94,229.45,22,0,23584,8084,210,1839,1997,11454
2007,7,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",88,17,11.23,0,2.23,0,3.54,0,0,810,628,0,72,0,110
2007,7,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",31,11,6.38,0,2.26,0.65,1.71,0,0,344,205,0,56,11,72
2007,7,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",62,31,15.69,0,12.03,0.95,2.33,1,0,1254,664,0,459,18,113
2007,7,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",62,20,3.14,0.76,2.45,0,13.64,2,0,1273,238,13,100,0,922
2007,7,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",155,45,22,0,11.58,0,11.42,1,0,2671,1452,0,367,0,852
2007,7,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",62,17,1.96,0,3.67,0,11.37,1,0,788,52,0,104,0,632
2007,7,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",93,32,5.27,0.09,21.69,0.45,4.51,0,0,1932,374,35,747,9,767
2007,7,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",217,68,24.66,0.34,22.95,0,20.05,1,0,2880,1119,37,728,0,996
2007,7,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",93,41,14.05,0,20.44,1,5.51,0,0,1814,694,0,818,23,279
2007,7,AS,Alaska Airlines Inc.,DLG,"Dillingham, AK: Dillingham Airport",31,4,1.97,0.98,0.18,0,0.87,0,0,328,172,124,12,0,20
2007,7,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",62,26,7.78,0,17.5,0,0.73,0,0,1918,351,0,1538,0,29
2007,7,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",455,113,37.16,0,14.86,0.85,60.12,5,0,5234,1764,0,449,27,2994
2007,7,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",151,46,20.03,0,6.85,0,19.11,1,0,1789,914,0,182,0,693
2007,7,AS,Alaska Airlines Inc.,GST,"Gustavus, AK: Gustavus Airport",31,16,4.94,0,1.01,0,10.05,2,0,1002,365,0,55,0,582
2007,7,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",528,175,53.03,5.99,24.31,0,91.68,8,7,9116,2767,524,910,0,4915
2007,7,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",248,74,24.07,1.89,10.44,0,37.6,4,1,3867,1648,169,376,0,1674
2007,7,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",336,128,40.61,0.91,37.49,0,48.99,2,0,5726,2196,94,1192,0,2244
2007,7,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",683,210,75.43,1.07,71.77,0,61.73,6,0,9458,3960,21,1991,0,3486
2007,7,AS,Alaska Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",124,37,15.38,0,12.03,0,9.59,3,0,1984,1242,0,408,0,334
2007,7,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",62,18,6.93,0,8.38,0,2.69,0,0,877,497,0,266,0,114
2007,7,AS,Alaska Airlines Inc.,MIA,"Miami, FL: Miami International",31,13,4.86,0,4.94,0,3.2,0,0,621,295,0,178,0,148
2007,7,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",448,154,53.82,0.01,42.7,1,56.47,9,0,8198,3677,1,1209,23,3288
2007,7,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",93,20,3.23,1,0.85,0,14.92,2,1,820,117,53,25,0,625
2007,7,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",124,47,20.12,0,12.07,0.67,14.14,1,0,3320,1488,0,337,10,1485
2007,7,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",124,42,17,0,14.68,0,10.33,0,4,1846,647,0,740,0,459
2007,7,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",92,27,9.83,0.98,3,0,13.18,0,2,1124,330,58,95,0,641
2007,7,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1045,240,90.19,2.36,42.23,1.97,103.26,17,4,13301,5506,257,1306,45,6187
2007,7,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",248,104,27.09,0.06,34.07,1,41.78,1,3,5223,1037,4,1108,22,3052
2007,7,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",62,32,4.82,0.99,1.38,0,24.81,0,2,1971,255,144,82,0,1490
2007,7,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",62,31,6.13,0,6.42,0,18.45,0,0,1471,385,0,177,0,909
2007,7,AS,Alaska Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",31,8,5.09,0,1.7,0,1.21,0,0,419,288,0,50,0,81
2007,7,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",492,158,48.61,0.13,42.3,0,66.96,2,0,7405,2734,14,1236,0,3421
2007,7,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",62,18,2.04,6,1.67,0,8.29,1,1,930,75,549,29,0,277
2007,7,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",4534,1361,372.05,13.11,294.68,10.96,670.2,55,5,71856,20528,824,9756,413,40335
2007,7,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",589,223,57.2,0,116.47,0,49.33,3,0,10907,2943,0,5187,0,2777
2007,7,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",155,38,12.59,0,5.97,0,19.45,2,1,1664,509,0,221,0,934
2007,7,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",337,93,38.37,0,25.37,0.18,29.08,5,0,3520,1752,0,637,5,1126
2007,7,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",243,100,34.44,0,30.2,0,35.36,4,0,4790,1868,0,916,0,2006
2007,7,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",514,121,37.07,0,41.22,0.59,42.12,13,1,4723,1580,0,1120,17,2006
2007,7,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",31,3,0,0,3,0,0,0,0,74,0,0,74,0,0
2007,7,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",62,33,4.11,1.27,4.4,0,23.22,1,2,1792,167,65,152,0,1408
2007,7,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",62,15,1.43,0,3.76,0,9.82,0,1,670,109,0,94,0,467
2007,8,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9,3,0,0,0.46,0,2.54,0,0,212,0,0,12,0,200
2007,8,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",62,10,3.56,0.92,1.08,0,4.44,4,0,496,124,85,72,0,215
2007,8,AS,Alaska Airlines Inc.,AKN,"King Salmon, AK: King Salmon Airport",31,9,3.54,0,0.56,0,4.89,1,0,623,364,0,9,0,250
2007,8,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1620,604,180.44,3.29,124.48,20.89,274.9,40,3,29316,9205,308,3895,657,15251
2007,8,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",89,24,7.55,1.76,2.82,0,11.87,3,0,916,237,52,89,0,538
2007,8,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",31,10,7.56,0,1.69,0,0.74,0,0,534,428,0,54,0,52
2007,8,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",62,13,9.25,0,3.03,0,0.72,0,0,347,231,0,83,0,33
2007,8,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",62,23,2.31,3.24,3.67,0,13.78,6,0,1243,66,253,118,0,806
2007,8,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",155,47,21.15,0,12.36,0.6,12.89,2,0,2266,1371,0,343,27,525
2007,8,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",62,32,9.43,0,4.78,0.3,17.48,0,2,1581,344,0,115,7,1115
2007,8,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",93,14,2.64,0,9.99,0,1.37,1,0,639,113,0,487,0,39
2007,8,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",217,55,24.28,1.15,17.13,0.85,11.59,2,0,2322,1354,29,448,47,444
2007,8,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",93,29,16.75,0,7.06,1,4.19,0,1,1349,889,0,274,88,98
2007,8,AS,Alaska Airlines Inc.,DLG,"Dillingham, AK: Dillingham Airport",31,8,2.25,0,2.88,0,2.87,2,0,360,168,0,72,0,120
2007,8,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",62,15,4.13,0,9.08,0,1.78,0,1,1101,466,0,581,0,54
2007,8,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",457,155,62.18,0,30.23,5.26,57.33,5,2,7148,2935,0,948,127,3138
2007,8,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",151,44,19.45,0,4.59,0,19.96,3,0,2049,954,0,139,0,956
2007,8,AS,Alaska Airlines Inc.,GST,"Gustavus, AK: Gustavus Airport",31,13,1.51,0,1.74,0,9.75,0,0,473,93,0,43,0,337
2007,8,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",527,179,60.72,0,34.33,2.73,81.21,1,2,9165,3271,0,1029,75,4790
2007,8,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",248,76,29.29,0,16.24,0.9,29.57,2,0,3949,1868,0,515,35,1531
2007,8,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",349,114,35.76,0.61,23.2,1,53.43,0,2,7180,2507,11,728,38,3896
2007,8,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",682,205,83.77,0,62.4,0.89,57.93,10,0,8783,3606,0,2124,50,3003
2007,8,AS,Alaska Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",122,47,25.07,0,9.03,0,12.89,0,0,2006,1167,0,268,0,571
2007,8,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",62,10,6.13,0,2.87,0,1,1,0,339,216,0,100,0,23
2007,8,AS,Alaska Airlines Inc.,MIA,"Miami, FL: Miami International",31,13,6.36,0,4.71,0,1.93,0,0,486,249,0,148,0,89
2007,8,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",449,137,51.22,0,25.45,0,60.33,2,0,8060,3095,0,815,0,4150
2007,8,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",93,38,9.28,1.4,3.73,0.35,23.24,2,1,2354,740,102,121,51,1340
2007,8,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",124,54,22.67,0,15.07,0.53,15.73,4,0,2578,1222,0,386,19,951
2007,8,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",124,47,11.43,0.29,20.86,0,14.41,2,2,2460,623,12,1287,0,538
2007,8,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",93,43,11.44,0.87,4.98,1.09,24.62,1,2,2506,574,34,173,33,1692
2007,8,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1046,208,63.32,2.15,39.92,2.73,99.88,18,0,13106,3869,40,1285,279,7633
2007,8,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",248,108,35.47,0,32.05,1,39.48,0,0,5355,1899,0,1079,39,2338
2007,8,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",62,28,6.27,0,2.78,0,18.95,1,2,1558,468,0,111,0,979
2007,8,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",62,23,2.5,0,1.89,0.93,17.68,1,0,1337,57,0,79,43,1158
2007,8,AS,Alaska Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",31,8,7.11,0,0.21,0,0.68,1,0,598,508,0,23,0,67
2007,8,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",492,154,59.43,0,37.46,1.23,55.88,4,1,8141,3595,0,1197,34,3315
2007,8,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",62,23,8.57,2.98,3.11,0,8.34,0,4,1740,615,171,110,0,844
2007,8,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",4524,1357,351.74,7.05,299.95,7.19,691.08,74,10,76092,23678,522,9850,390,41652
2007,8,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",567,193,64.12,0,73.58,2.69,52.6,9,0,10426,3779,0,3279,262,3106
2007,8,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",155,50,11.35,0,8.74,0,29.91,0,0,2380,567,0,291,0,1522
2007,8,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",337,88,34.22,0,16.73,0,37.06,4,0,4404,1900,0,532,0,1972
2007,8,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",244,105,46.32,0,16.58,0.93,41.17,3,0,6335,2901,0,524,25,2885
